segment_id,split,stage,family,corrupted,row_count,coverage_key,parameter_json,observed_command_signature
ofnis_001547,train,yaw_launch,launch,false,770,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001551,train,yaw_launch,launch,false,772,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001555,train,yaw_launch,launch,false,759,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001556,train,yaw_launch,launch,false,767,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001557,train,yaw_launch,launch,false,740,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001561,train,yaw_launch,launch,false,790,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001563,train,yaw_launch,launch,false,786,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001572,train,yaw_launch,launch,false,784,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001573,train,yaw_launch,launch,false,792,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001574,train,yaw_launch,launch,false,786,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001575,train,yaw_launch,launch,false,793,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001576,train,yaw_launch,launch,false,789,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001579,train,yaw_launch,launch,false,770,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001582,train,yaw_launch,launch,false,756,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001584,train,yaw_launch,launch,false,760,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001585,train,yaw_launch,launch,false,769,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001587,train,yaw_launch,launch,false,770,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001589,train,yaw_launch,launch,false,772,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001590,train,yaw_launch,launch,false,779,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001591,train,yaw_launch,launch,false,778,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001592,train,yaw_launch,launch,false,774,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001594,train,yaw_launch,launch,false,796,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001595,train,yaw_launch,launch,false,821,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001596,train,yaw_launch,launch,false,788,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001597,train,yaw_launch,launch,false,831,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001600,train,yaw_launch,launch,false,775,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001602,train,yaw_launch,launch,false,783,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001608,train,yaw_launch,launch,false,820,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001610,train,yaw_launch,launch,false,811,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001611,train,yaw_launch,launch,false,770,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001613,train,yaw_launch,launch,false,765,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
ofnis_001614,train,yaw_launch,launch,false,798,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001615,train,straight,straight,false,11488,stage=straight|family=straight|parameter=speed_mps|kind=logged_speed_mps|value=-0.1,"{""cmd_linear_mps_median"": -0.10000000149011612, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""speed_mps"", ""speed_bin"": -0.10000000149011612, ""speed_bin_label"": null, ""test_value"": -0.1, ""test_value_kind"": ""logged_speed_mps""}","pair=-1,1;mag=0.18601;linear=-0.10000000149;yaw=0"
ofnis_001621,train,launch,launch,false,641,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
ofnis_001622,train,launch,launch,false,677,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.25|observed_command=pair=0.25,0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.25, ""speed_bin_label"": null, ""test_value"": 0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.25,0.25;mag=0.25"
ofnis_001623,train,launch,launch,false,666,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
ofnis_001624,train,launch,launch,false,796,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.3|observed_command=pair=0.3,0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.30000001192092896, ""speed_bin_label"": null, ""test_value"": 0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.3,0.3;mag=0.3"
ofnis_001625,train,launch,launch,false,717,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.3|observed_command=pair=-0.3,-0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.30000001192092896, ""speed_bin_label"": null, ""test_value"": -0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.3,-0.3;mag=0.3"
ofnis_001627,train,launch,launch,false,738,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.3|observed_command=pair=-0.3,-0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.30000001192092896, ""speed_bin_label"": null, ""test_value"": -0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.3,-0.3;mag=0.3"
ofnis_001630,train,launch,launch,false,828,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.35|observed_command=pair=0.35,0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.3499999940395355, ""speed_bin_label"": null, ""test_value"": 0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.35,0.35;mag=0.35"
ofnis_001633,train,launch,launch,false,836,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.35|observed_command=pair=-0.35,-0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.3499999940395355, ""speed_bin_label"": null, ""test_value"": -0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.35,-0.35;mag=0.35"
ofnis_001634,train,launch,launch,false,853,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.35|observed_command=pair=0.35,0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.3499999940395355, ""speed_bin_label"": null, ""test_value"": 0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.35,0.35;mag=0.35"
ofnis_001636,train,yaw_launch,launch,false,1422,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001637,train,yaw_launch,launch,false,1420,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001638,train,yaw_launch,launch,false,1425,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001643,train,yaw_launch,launch,false,1419,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001644,train,yaw_launch,launch,false,1422,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001645,train,yaw_launch,launch,false,1415,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001646,train,yaw_launch,launch,false,1424,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.55|observed_command=pair=0.55,-0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.55,-0.55;mag=0.55"
ofnis_001647,train,yaw_launch,launch,false,1411,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001648,train,yaw_launch,launch,false,1441,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001649,train,yaw_launch,launch,false,1421,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001651,train,yaw_launch,launch,false,1433,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.6|observed_command=pair=-0.6,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6000000238418579, ""speed_bin_label"": null, ""test_value"": -0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.6,0.6;mag=0.6"
ofnis_001652,train,yaw_launch,launch,false,1430,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.6|observed_command=pair=0.6,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6000000238418579, ""speed_bin_label"": null, ""test_value"": 0.6, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.6,-0.6;mag=0.6"
ofnis_001656,train,yaw_launch,launch,false,1440,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001657,train,yaw_launch,launch,false,1435,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.65|observed_command=pair=-0.65,0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.6499999761581421, ""speed_bin_label"": null, ""test_value"": -0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.65,0.65;mag=0.65"
ofnis_001658,train,yaw_launch,launch,false,1429,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.65|observed_command=pair=0.65,-0.65;mag=0.65","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.6499999761581421, ""speed_bin_label"": null, ""test_value"": 0.65, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.65,-0.65;mag=0.65"
ofnis_001661,train,yaw_launch,launch,false,1446,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.7|observed_command=pair=-0.7,0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.699999988079071, ""speed_bin_label"": null, ""test_value"": -0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.7,0.7;mag=0.7"
ofnis_001664,train,yaw_launch,launch,false,1447,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.7|observed_command=pair=0.7,-0.7;mag=0.7","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.699999988079071, ""speed_bin_label"": null, ""test_value"": 0.7, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.7,-0.7;mag=0.7"
