segment_id,split,stage,family,corrupted,row_count,coverage_key,parameter_json,observed_command_signature
ofnis_001107,train,SEC_20_LAUNCH,launch,false,761,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001108,train,SEC_20_LAUNCH,launch,false,823,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001109,train,SEC_20_LAUNCH,launch,false,758,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001111,train,SEC_20_LAUNCH,launch,false,774,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
ofnis_001112,train,SEC_20_LAUNCH,launch,false,848,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.25|observed_command=pair=0.25,0.25;mag=0.25;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.25, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
ofnis_001114,train,SEC_20_LAUNCH,launch,false,946,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001115,train,SEC_20_LAUNCH,launch,false,946,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001116,train,SEC_20_LAUNCH,launch,false,945,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001118,train,SEC_20_LAUNCH,launch,false,970,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001120,train,SEC_20_LAUNCH,launch,false,1009,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001121,train,SEC_20_LAUNCH,launch,false,1014,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001122,train,SEC_20_LAUNCH,launch,false,980,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001123,train,SEC_20_LAUNCH,launch,false,1019,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001127,train,SEC_20_LAUNCH,launch,false,1021,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001131,train,SEC_20_LAUNCH,launch,false,984,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001132,train,SEC_20_LAUNCH,launch,false,983,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=0.3,0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
ofnis_001133,train,SEC_20_LAUNCH,launch,false,994,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.3|observed_command=pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.3, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
ofnis_001134,train,SEC_20_LAUNCH,launch,false,1088,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001135,train,SEC_20_LAUNCH,launch,false,1138,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001136,train,SEC_20_LAUNCH,launch,false,1109,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001137,train,SEC_20_LAUNCH,launch,false,1174,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001138,train,SEC_20_LAUNCH,launch,false,1112,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001139,train,SEC_20_LAUNCH,launch,false,1148,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001140,train,SEC_20_LAUNCH,launch,false,1107,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001142,train,SEC_20_LAUNCH,launch,false,1101,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001143,train,SEC_20_LAUNCH,launch,false,1150,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001145,train,SEC_20_LAUNCH,launch,false,1152,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001146,train,SEC_20_LAUNCH,launch,false,1098,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001147,train,SEC_20_LAUNCH,launch,false,1167,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001149,train,SEC_20_LAUNCH,launch,false,1186,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001150,train,SEC_20_LAUNCH,launch,false,1108,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001151,train,SEC_20_LAUNCH,launch,false,1184,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
ofnis_001152,train,SEC_20_LAUNCH,launch,false,1139,"stage=SEC_20_LAUNCH|family=launch|parameter=observed_drive_command_magnitude|kind=observed_drive_command_magnitude|value=0.35|observed_command=pair=0.35,0.35;mag=0.35;linear=0;yaw=0","{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""observed_drive_command_magnitude"", ""speed_bin"": 0.0, ""speed_bin_label"": ""NONE"", ""test_value"": 0.35, ""test_value_kind"": ""observed_drive_command_magnitude""}","pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
ofnis_001154,train,SEC_40_YAW,in_place_turn,false,63761,stage=SEC_40_YAW|family=in_place_turn|parameter=yaw_rate_radps|kind=legacy_yaw_rate_bin_radps|value=9,"{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""yaw_rate_radps"", ""speed_bin"": 1.0, ""speed_bin_label"": ""LOW"", ""test_value"": 9.0, ""test_value_kind"": ""legacy_yaw_rate_bin_radps""}","pair=-1,1;mag=0.657667;linear=0;yaw=0"
ofnis_001245,train,SEC_40_YAW,in_place_turn,false,53963,stage=SEC_40_YAW|family=in_place_turn|parameter=yaw_rate_radps|kind=legacy_yaw_rate_bin_radps|value=9,"{""cmd_linear_mps_median"": 0.0, ""cmd_yaw_radps_median"": 13.404176712036133, ""parameter"": ""yaw_rate_radps"", ""speed_bin"": 1.0, ""speed_bin_label"": ""LOW"", ""test_value"": 9.0, ""test_value_kind"": ""legacy_yaw_rate_bin_radps""}","pair=0.471501,-0.471581;mag=0.471568;linear=0;yaw=13.404176712"
ofnis_001618,train,launch,launch,false,667,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.25|observed_command=pair=0.25,0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.25, ""speed_bin_label"": null, ""test_value"": 0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.25,0.25;mag=0.25"
ofnis_001621,train,launch,launch,false,641,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
ofnis_001622,train,launch,launch,false,677,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.25|observed_command=pair=0.25,0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.25, ""speed_bin_label"": null, ""test_value"": 0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.25,0.25;mag=0.25"
ofnis_001623,train,launch,launch,false,666,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.25|observed_command=pair=-0.25,-0.25;mag=0.25","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.25, ""speed_bin_label"": null, ""test_value"": -0.25, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.25,-0.25;mag=0.25"
ofnis_001624,train,launch,launch,false,796,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.3|observed_command=pair=0.3,0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.30000001192092896, ""speed_bin_label"": null, ""test_value"": 0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.3,0.3;mag=0.3"
ofnis_001625,train,launch,launch,false,717,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.3|observed_command=pair=-0.3,-0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.30000001192092896, ""speed_bin_label"": null, ""test_value"": -0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.3,-0.3;mag=0.3"
ofnis_001627,train,launch,launch,false,738,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.3|observed_command=pair=-0.3,-0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.30000001192092896, ""speed_bin_label"": null, ""test_value"": -0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.3,-0.3;mag=0.3"
ofnis_001628,train,launch,launch,false,796,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.3|observed_command=pair=0.3,0.3;mag=0.3","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.30000001192092896, ""speed_bin_label"": null, ""test_value"": 0.3, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.3,0.3;mag=0.3"
ofnis_001633,train,launch,launch,false,836,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.35|observed_command=pair=-0.35,-0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.3499999940395355, ""speed_bin_label"": null, ""test_value"": -0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.35,-0.35;mag=0.35"
ofnis_001634,train,launch,launch,false,853,"stage=launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.35|observed_command=pair=0.35,0.35;mag=0.35","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.3499999940395355, ""speed_bin_label"": null, ""test_value"": 0.35, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.35,0.35;mag=0.35"
ofnis_001636,train,yaw_launch,launch,false,1422,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001637,train,yaw_launch,launch,false,1420,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001638,train,yaw_launch,launch,false,1425,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=0.5|observed_command=pair=0.5,-0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": 0.5, ""speed_bin_label"": null, ""test_value"": 0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=0.5,-0.5;mag=0.5"
ofnis_001639,train,yaw_launch,launch,false,1424,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.5|observed_command=pair=-0.5,0.5;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.5, ""speed_bin_label"": null, ""test_value"": -0.5, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.5,0.5;mag=0.5"
ofnis_001643,train,yaw_launch,launch,false,1419,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
ofnis_001645,train,yaw_launch,launch,false,1415,"stage=yaw_launch|family=launch|parameter=drive_command_bin|kind=logged_drive_command_bin|value=-0.55|observed_command=pair=-0.55,0.55;mag=0.55","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""drive_command_bin"", ""speed_bin"": -0.550000011920929, ""speed_bin_label"": null, ""test_value"": -0.55, ""test_value_kind"": ""logged_drive_command_bin""}","pair=-0.55,0.55;mag=0.55"
